SEQ_EQUIPE;CO_MUNICIPIO;UF;REGIAO;TIPO;CONFORME;PROBLEMAS
1518550;250510;PB;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
1505580;210900;MA;Nordeste;EMAD II;True;
1505599;210900;MA;Nordeste;EMAP;True;
1504975;313670;MG;Sudeste;EMAD I;True;
1713612;351750;SP;Sudeste;EMAD II;True;
1707124;250210;PB;Nordeste;EMAD II;True;
1711822;250210;PB;Nordeste;EMAP;True;
1682679;350900;SP;Sudeste;EMAD I;True;
1686674;350900;SP;Sudeste;EMAP;True;
31488;150730;PA;Norte;EMAD I;False;ENFERMEIRO
1789236;251600;PB;Nordeste;EMAD II;True;
31496;150730;PA;Norte;EMAP;True;
1529269;420240;SC;Sul;EMAD I;True;
1704605;250053;PB;Nordeste;EMAD II;True;
1704613;250053;PB;Nordeste;EMAP;True;
401870;420240;SC;Sul;EMAP;True;
1535994;520450;GO;Centro-Oeste;EMAD I;False;ENFERMEIRO
1536001;520450;GO;Centro-Oeste;EMAP;True;
1502468;150080;PA;Norte;EMAP;True;
1502476;150080;PA;Norte;EMAD I;True;
1710524;250190;PB;Nordeste;EMAD II;True;
1487086;354780;SP;Sudeste;EMAD I;False;ENFERMEIRO
1544322;354780;SP;Sudeste;EMAP;True;
1544284;354780;SP;Sudeste;EMAP;True;
1544314;354780;SP;Sudeste;EMAP;True;
184756;290570;BA;Nordeste;EMAP;True;
1717294;431337;RS;Sul;EMAD II;True;
1705237;260765;PE;Nordeste;EMAD II;True;
1705245;260765;PE;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS
2137879;410650;PR;Sul;EMAD II;True;
2283999;521180;GO;Centro-Oeste;EMAD I;False;ENFERMEIRO
1564757;250460;PB;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
1564765;250460;PB;Nordeste;EMAD II;True;
2292696;260950;PE;Nordeste;EMAD I;True;
2292718;260950;PE;Nordeste;EMAP;True;
1708554;314180;MG;Sudeste;EMAP;False;CHS_TOTAL_INSUFICIENTE
1541110;431490;RS;Sul;EMAD I;True;
1598872;431490;RS;Sul;EMAP;True;
1598880;431490;RS;Sul;EMAP;True;
1481827;330510;RJ;Sudeste;EMAD I;True;
1570455;431490;RS;Sul;EMAD I;True;
1491946;520620;GO;Centro-Oeste;EMAD I;True;
1491954;520620;GO;Centro-Oeste;EMAP;True;
1619802;330390;RJ;Sudeste;EMAD I;True;
1710419;430460;RS;Sul;EMAP;False;POUCAS_CATEGORIAS_NS
2207605;170210;TO;Norte;EMAD I;False;TECNICO_ENFERMAGEM
2212684;280020;SE;Nordeste;EMAP;True;
2212617;280020;SE;Nordeste;EMAD II;True;
1672169;352230;SP;Sudeste;EMAP;True;
1550683;231160;CE;Nordeste;EMAP;True;
1576534;355400;SP;Sudeste;EMAD I;True;
1586564;355400;SP;Sudeste;EMAP;True;
1598856;431490;RS;Sul;EMAD I;True;
1709836;251080;PB;Nordeste;EMAD I;False;MEDICO
2156768;351770;SP;Sudeste;EMAD II;True;
1709771;310670;MG;Sudeste;EMAP;True;
1709739;150178;PA;Norte;EMAD I;False;ENFERMEIRO
352128;354870;SP;Sudeste;EMAD I;True;
352101;354870;SP;Sudeste;EMAP;False;POUCAS_CATEGORIAS_NS
1682873;520995;GO;Centro-Oeste;EMAP;True;
1545396;351570;SP;Sudeste;EMAD I;True;
1545418;351570;SP;Sudeste;EMAP;True;
1513060;230625;CE;Nordeste;EMAD II;True;
1500694;354100;SP;Sudeste;EMAD I;True;
1668803;330350;RJ;Sudeste;EMAD I;True;
365130;355030;SP;Sudeste;EMAD I;True;
1668013;330350;RJ;Sudeste;EMAP;False;POUCAS_CATEGORIAS_NS
1670018;330350;RJ;Sudeste;EMAD I;False;FISIO_OU_AS
1667963;330350;RJ;Sudeste;EMAP;False;POUCAS_CATEGORIAS_NS
1671065;330350;RJ;Sudeste;EMAD I;True;
2194015;170950;TO;Norte;EMAD I;True;
2155389;211070;MA;Nordeste;EMAD II;True;
2155397;211070;MA;Nordeste;EMAP;True;
352608;354890;SP;Sudeste;EMAD I;True;
352616;354890;SP;Sudeste;EMAP;True;
352543;354890;SP;Sudeste;EMAD I;True;
2183889;312160;MG;Sudeste;EMAD I;False;ENFERMEIRO
1562266;431720;RS;Sul;EMAD I;False;ENFERMEIRO
1582003;270290;AL;Nordeste;EMAP;True;
1680706;230370;CE;Nordeste;EMAD I;True;
1637061;330520;RJ;Sudeste;EMAD I;True;
1637088;330520;RJ;Sudeste;EMAP;True;
2168456;260640;PE;Nordeste;EMAD I;False;ENFERMEIRO
2168472;260640;PE;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
2140322;280030;SE;Nordeste;EMAP;True;
2208644;291060;BA;Nordeste;EMAD II;False;TECNICO_ENFERMAGEM
2208660;291060;BA;Nordeste;EMAP;True;
2224348;210440;MA;Nordeste;EMAP;True;
1483137;352940;SP;Sudeste;EMAD I;True;
2229676;240940;RN;Nordeste;EMAP;True;
2229536;240940;RN;Nordeste;EMAD II;True;
2230844;261420;PE;Nordeste;EMAD I;False;ENFERMEIRO
2230852;261420;PE;Nordeste;EMAP;True;
1583778;520870;GO;Centro-Oeste;EMAD I;True;
2284189;430700;RS;Sul;EMAD I;True;
2292963;150180;PA;Norte;EMAD I;False;ENFERMEIRO
2292971;150180;PA;Norte;EMAP;True;
1709038;352900;SP;Sudeste;EMAP;True;
1708996;352900;SP;Sudeste;EMAD I;True;
124737;250750;PB;Nordeste;EMAD I;True;
124745;250750;PB;Nordeste;EMAD I;True;
124753;250750;PB;Nordeste;EMAD I;False;TECNICO_ENFERMAGEM
1628623;350960;SP;Sudeste;EMAP;True;
1671626;270890;AL;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS
1566407;293050;BA;Nordeste;EMAD I;True;
1574965;293050;BA;Nordeste;EMAP;True;
469335;530010;DF;Centro-Oeste;EMAD I;True;
2139057;330240;RJ;Sudeste;EMAP;True;
1981803;311930;MG;Sudeste;EMAP;True;
1966707;311930;MG;Sudeste;EMAD II;True;
1712101;350400;SP;Sudeste;EMAD I;True;
1559478;291560;BA;Nordeste;EMAD I;False;ENFERMEIRO
1559486;291560;BA;Nordeste;EMAP;True;
1513850;220230;PI;Nordeste;EMAD II;True;
1516485;220230;PI;Nordeste;EMAP;True;
2253623;412550;PR;Sul;EMAD I;True;
1699458;150293;PA;Norte;EMAD I;False;ENFERMEIRO
1699539;150293;PA;Norte;EMAP;True;
1499114;521310;GO;Centro-Oeste;EMAD I;True;
1499149;521310;GO;Centro-Oeste;EMAP;True;
352136;354870;SP;Sudeste;EMAD I;False;ENFERMEIRO
373826;355700;SP;Sudeste;EMAD I;True;
352098;354870;SP;Sudeste;EMAD I;True;
352071;354870;SP;Sudeste;EMAD I;True;
1483269;351340;SP;Sudeste;EMAD I;False;ENFERMEIRO
1501054;314330;MG;Sudeste;EMAD I;True;
1670026;150034;PA;Norte;EMAD II;True;
1618202;220310;PI;Nordeste;EMAD II;True;
1566075;220310;PI;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
278009;317120;MG;Sudeste;EMAD I;False;ENFERMEIRO
278017;317120;MG;Sudeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
1710494;251370;PB;Nordeste;EMAD I;False;TECNICO_ENFERMAGEM
1710508;251370;PB;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS
2193787;261340;PE;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
2193825;261340;PE;Nordeste;EMAD II;True;
1706276;211130;MA;Nordeste;EMAD I;True;
1512625;230428;CE;Nordeste;EMAD I;True;
1512668;230428;CE;Nordeste;EMAP;True;
2131382;420910;SC;Sul;EMAD I;False;ENFERMEIRO
1510657;120020;AC;Norte;EMAD I;False;TECNICO_ENFERMAGEM
1510673;120020;AC;Norte;EMAP;True;
1710443;250240;PB;Nordeste;EMAP;True;
1710435;250240;PB;Nordeste;EMAD II;True;
140066;260410;PE;Nordeste;EMAD I;True;
232130;310670;MG;Sudeste;EMAD I;True;
232092;310670;MG;Sudeste;EMAP;True;
1470698;354520;SP;Sudeste;EMAP;True;
348732;354520;SP;Sudeste;EMAD I;False;ENFERMEIRO
1690981;320490;ES;Sudeste;EMAD I;True;
1691007;320490;ES;Sudeste;EMAP;True;
1655620;310620;MG;Sudeste;EMAD I;False;ENFERMEIRO
1655639;310620;MG;Sudeste;EMAD I;True;
1655647;310620;MG;Sudeste;EMAD I;True;
1655655;310620;MG;Sudeste;EMAP;True;
1501925;500330;MS;Centro-Oeste;EMAD II;True;
1501933;500330;MS;Centro-Oeste;EMAP;True;
1569961;355030;SP;Sudeste;EMAD I;True;
1531565;221130;PI;Nordeste;EMAD II;True;
1476300;292510;BA;Nordeste;EMAD I;True;
1476319;292510;BA;Nordeste;EMAP;True;
1674676;312230;MG;Sudeste;EMAD I;True;
200352;291840;BA;Nordeste;EMAD I;True;
200360;291840;BA;Nordeste;EMAP;True;
310182;330455;RJ;Sudeste;EMAD I;False;ENFERMEIRO
1483722;355030;SP;Sudeste;EMAD I;False;ENFERMEIRO
1538578;330225;RJ;Sudeste;EMAP;True;
1670352;110011;RO;Norte;EMAD I;False;ENFERMEIRO
1698907;210409;MA;Nordeste;EMAD II;True;
1576941;130260;AM;Norte;EMAD I;True;
1484346;231290;CE;Nordeste;EMAD I;False;TECNICO_ENFERMAGEM
1477277;231290;CE;Nordeste;EMAP;True;
1477242;231290;CE;Nordeste;EMAD I;True;
1681613;522010;GO;Centro-Oeste;EMAD II;True;
1681621;522010;GO;Centro-Oeste;EMAP;True;
1479164;330490;RJ;Sudeste;EMAD I;True;
1593714;510180;MT;Centro-Oeste;EMAD I;True;
1547240;355240;SP;Sudeste;EMAD I;True;
1547267;355240;SP;Sudeste;EMAP;True;
2216477;260070;PE;Nordeste;EMAD I;True;
1553313;350560;SP;Sudeste;EMAP;True;
1701401;431033;RS;Sul;EMAD II;True;
1585584;330045;RJ;Sudeste;EMAD I;True;
389560;411370;PR;Sul;EMAD I;False;ENFERMEIRO
1698583;270690;AL;Nordeste;EMAD II;True;
1698591;270690;AL;Nordeste;EMAP;True;
1568140;530010;DF;Centro-Oeste;EMAP;True;
469408;530010;DF;Centro-Oeste;EMAD I;True;
2156377;521830;GO;Centro-Oeste;EMAD II;True;
1556681;150309;PA;Norte;EMAD II;True;
1556746;150309;PA;Norte;EMAP;True;
471453;530010;DF;Centro-Oeste;EMAP;True;
1571141;291080;BA;Nordeste;EMAD I;True;
1571168;291080;BA;Nordeste;EMAP;True;
1620754;260210;PE;Nordeste;EMAP;True;
1620746;260210;PE;Nordeste;EMAD I;True;
1522183;270930;AL;Nordeste;EMAD I;True;
1522191;270930;AL;Nordeste;EMAP;True;
1705334;251450;PB;Nordeste;EMAD II;True;
1500139;270430;AL;Nordeste;EMAD I;True;
2213613;260140;PE;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS
1620584;315120;MG;Sudeste;EMAD I;True;
2111780;350780;SP;Sudeste;EMAD II;True;
1584626;420910;SC;Sul;EMAP;True;
1631802;353130;SP;Sudeste;EMAD I;False;ENFERMEIRO
1631810;353130;SP;Sudeste;EMAP;True;
2130998;500070;MS;Centro-Oeste;EMAP;True;
1700677;230440;CE;Nordeste;EMAD I;False;ENFERMEIRO
1700707;230440;CE;Nordeste;EMAD I;False;ENFERMEIRO
373702;355670;SP;Sudeste;EMAD I;True;
373710;355670;SP;Sudeste;EMAP;True;
1701673;310710;MG;Sudeste;EMAD I;True;
1708163;310710;MG;Sudeste;EMAP;True;
1705946;270550;AL;Nordeste;EMAD II;True;
1481940;330510;RJ;Sudeste;EMAD I;True;
356085;355030;SP;Sudeste;EMAD I;True;
1600362;520870;GO;Centro-Oeste;EMAD I;True;
2243245;521090;GO;Centro-Oeste;EMAD II;True;
2243253;521090;GO;Centro-Oeste;EMAP;True;
2219832;260070;PE;Nordeste;EMAP;True;
2228459;150620;PA;Norte;EMAP;True;
1530399;351907;SP;Sudeste;EMAD I;False;ENFERMEIRO
1530402;351907;SP;Sudeste;EMAD I;False;ENFERMEIRO
1530410;351907;SP;Sudeste;EMAP;True;
1508180;270630;AL;Nordeste;EMAD I;True;
1508199;270630;AL;Nordeste;EMAP;True;
1712438;314810;MG;Sudeste;EMAD I;True;
1712403;314810;MG;Sudeste;EMAP;True;
1472739;211120;MA;Nordeste;EMAP;True;
1508369;350170;SP;Sudeste;EMAD II;True;
1508482;350170;SP;Sudeste;EMAP;True;
1526650;330227;RJ;Sudeste;EMAP;True;
1526677;330227;RJ;Sudeste;EMAD I;False;ENFERMEIRO
1625764;261310;PE;Nordeste;EMAD II;True;
1542664;210380;MA;Nordeste;EMAD II;True;
1542699;210380;MA;Nordeste;EMAP;True;
1582747;350590;SP;Sudeste;EMAP;True;
1547690;350590;SP;Sudeste;EMAD I;False;ENFERMEIRO
83135;230350;CE;Nordeste;EMAP;True;
83178;230350;CE;Nordeste;EMAD I;False;FISIO_OU_AS
275557;317010;MG;Sudeste;EMAP;True;
2094495;521570;GO;Centro-Oeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
1709704;521570;GO;Centro-Oeste;EMAD II;True;
1469762;330490;RJ;Sudeste;EMAP;True;
1484451;150270;PA;Norte;EMAP;True;
1484443;150270;PA;Norte;EMAD I;False;ENFERMEIRO
1598864;431490;RS;Sul;EMAD I;True;
1701002;230440;CE;Nordeste;EMAP;True;
1679090;354980;SP;Sudeste;EMAP;True;
1701037;230440;CE;Nordeste;EMAP;True;
1701096;230440;CE;Nordeste;EMAP;True;
1697242;310590;MG;Sudeste;EMAP;True;
112925;240810;RN;Nordeste;EMAD I;False;ENFERMEIRO
112933;240810;RN;Nordeste;EMAP;True;
2158574;354980;SP;Sudeste;EMAD I;False;ENFERMEIRO
2164353;355030;SP;Sudeste;EMAP;True;
2183935;261380;PE;Nordeste;EMAP;True;
2185660;312770;MG;Sudeste;EMAD I;True;
2185679;312770;MG;Sudeste;EMAP;True;
2188023;250180;PB;Nordeste;EMAD I;False;TECNICO_ENFERMAGEM
2188007;250180;PB;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
2229994;330250;RJ;Sudeste;EMAD I;True;
2245973;290980;BA;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
1469754;330490;RJ;Sudeste;EMAP;True;
2251868;150660;PA;Norte;EMAD II;True;
2250020;150660;PA;Norte;EMAP;True;
2252465;314140;MG;Sudeste;EMAD II;True;
2252694;314140;MG;Sudeste;EMAP;True;
1512064;353060;SP;Sudeste;EMAD I;True;
2298961;430390;RS;Sul;EMAP;True;
2256401;520920;GO;Centro-Oeste;EMAP;True;
2252457;352430;SP;Sudeste;EMAD I;True;
366781;355030;SP;Sudeste;EMAD I;False;ENFERMEIRO
2256002;130260;AM;Norte;EMAD I;True;
2297949;260400;PE;Nordeste;EMAD I;False;ENFERMEIRO,TECNICO_ENFERMAGEM
2297957;260400;PE;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
2281295;230725;CE;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS
2270579;291955;BA;Nordeste;EMAD I;False;TECNICO_ENFERMAGEM
1696963;210860;MA;Nordeste;EMAD I;False;ENFERMEIRO,TECNICO_ENFERMAGEM
2196174;350560;SP;Sudeste;EMAD II;True;
2224712;251450;PB;Nordeste;EMAP;True;
1710605;260790;PE;Nordeste;EMAD I;False;ENFERMEIRO
1700049;270730;AL;Nordeste;EMAD II;True;
1700057;270730;AL;Nordeste;EMAP;True;
2220636;280460;SE;Nordeste;EMAD II;True;
2215721;210550;MA;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
1550675;231160;CE;Nordeste;EMAD II;True;
368156;355030;SP;Sudeste;EMAP;True;
1707132;315180;MG;Sudeste;EMAD I;True;
368148;355030;SP;Sudeste;EMAD I;True;
1552287;291320;BA;Nordeste;EMAD II;True;
1552309;291320;BA;Nordeste;EMAP;True;
1710095;280350;SE;Nordeste;EMAD I;True;
1710109;280350;SE;Nordeste;EMAP;True;
1567748;351880;SP;Sudeste;EMAD I;True;
1511874;290590;BA;Nordeste;EMAP;True;
1682970;354330;SP;Sudeste;EMAD I;False;ENFERMEIRO
1503529;230810;CE;Nordeste;EMAD I;True;
1503561;230810;CE;Nordeste;EMAP;True;
1537911;350100;SP;Sudeste;EMAD II;False;MEDICO,TECNICO_ENFERMAGEM,FISIO_OU_AS
43;354850;SP;Sudeste;EMAD I;False;FISIO_OU_AS
44;354850;SP;Sudeste;EMAD I;True;
46;354850;SP;Sudeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
2274833;350780;SP;Sudeste;EMAP;True;
1476750;260620;PE;Nordeste;EMAP;True;
1476734;260620;PE;Nordeste;EMAD I;True;
1535315;521450;GO;Centro-Oeste;EMAP;True;
1617230;293010;BA;Nordeste;EMAD I;False;ENFERMEIRO
1617249;293010;BA;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS
2218585;311200;MG;Sudeste;EMAD II;True;
2205513;210030;MA;Nordeste;EMAD II;True;
2246597;316940;MG;Sudeste;EMAD I;True;
1656287;352100;SP;Sudeste;EMAD II;True;
1466526;351510;SP;Sudeste;EMAD I;False;ENFERMEIRO
353108;354970;SP;Sudeste;EMAD I;False;TECNICO_ENFERMAGEM
353116;354970;SP;Sudeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
1551183;292840;BA;Nordeste;EMAD II;True;
1551191;292840;BA;Nordeste;EMAP;True;
383139;410690;PR;Sul;EMAD I;True;
473421;410690;PR;Sul;EMAP;True;
473448;410690;PR;Sul;EMAD I;True;
1705091;150658;PA;Norte;EMAD II;True;
1705113;150658;PA;Norte;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
1547461;412405;PR;Sul;EMAD II;False;TECNICO_ENFERMAGEM
1547488;412405;PR;Sul;EMAP;False;POUCAS_CATEGORIAS_NS
2098741;355250;SP;Sudeste;EMAP;True;
1477641;355250;SP;Sudeste;EMAD I;True;
1516779;500769;MS;Centro-Oeste;EMAD II;True;
1576992;500769;MS;Centro-Oeste;EMAP;True;
1708341;250600;PB;Nordeste;EMAD II;True;
1513990;313330;MG;Sudeste;EMAD II;False;FISIO_OU_AS
1511963;290590;BA;Nordeste;EMAD II;True;
1613707;330455;RJ;Sudeste;EMAD I;False;ENFERMEIRO
1710397;430460;RS;Sul;EMAD I;False;TECNICO_ENFERMAGEM
2284693;520870;GO;Centro-Oeste;EMAP;True;
2284685;520870;GO;Centro-Oeste;EMAD I;False;ENFERMEIRO
1487914;352940;SP;Sudeste;EMAD I;False;ENFERMEIRO
2169649;330575;RJ;Sudeste;EMAD II;True;
1532200;150840;PA;Norte;EMAD I;False;ENFERMEIRO
1532219;150840;PA;Norte;EMAP;True;
85391;230420;CE;Nordeste;EMAD I;False;ENFERMEIRO
1679023;280740;SE;Nordeste;EMAD I;True;
1679031;280740;SE;Nordeste;EMAP;True;
1706683;315140;MG;Sudeste;EMAD II;False;TECNICO_ENFERMAGEM
347574;354340;SP;Sudeste;EMAP;True;
1483250;354340;SP;Sudeste;EMAD I;False;ENFERMEIRO
1570900;354340;SP;Sudeste;EMAD I;True;
1619047;251130;PB;Nordeste;EMAD II;True;
1619039;251130;PB;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS
1699636;270010;AL;Nordeste;EMAD II;True;
1699644;270010;AL;Nordeste;EMAP;True;
1654578;270770;AL;Nordeste;EMAD I;True;
1470485;431340;RS;Sul;EMAD I;True;
1595938;355030;SP;Sudeste;EMAD I;True;
1714015;316860;MG;Sudeste;EMAD I;True;
1511653;352250;SP;Sudeste;EMAD I;False;ENFERMEIRO,TECNICO_ENFERMAGEM
2250829;410430;PR;Sul;EMAD I;True;
2269201;420830;SC;Sul;EMAD I;True;
2252236;500370;MS;Centro-Oeste;EMAD I;True;
2291606;230840;CE;Nordeste;EMAD II;True;
1546465;353980;SP;Sudeste;EMAD I;True;
318329;350320;SP;Sudeste;EMAD I;True;
324701;351060;SP;Sudeste;EMAD I;False;MEDICO
1548255;314330;MG;Sudeste;EMAD I;True;
300160;330430;RJ;Sudeste;EMAP;True;
1541773;352050;SP;Sudeste;EMAD I;False;ENFERMEIRO
2185377;290100;BA;Nordeste;EMAP;True;
2185393;290100;BA;Nordeste;EMAD II;True;
1701282;293070;BA;Nordeste;EMAD I;True;
1701290;293070;BA;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS
323047;350950;SP;Sudeste;EMAD I;True;
1539620;350950;SP;Sudeste;EMAP;True;
1631934;352040;SP;Sudeste;EMAP;True;
1631926;352040;SP;Sudeste;EMAD II;True;
1628666;292200;BA;Nordeste;EMAD I;False;ENFERMEIRO
1628682;292200;BA;Nordeste;EMAP;True;
2251663;520870;GO;Centro-Oeste;EMAP;True;
354449;355030;SP;Sudeste;EMAP;True;
2251671;520870;GO;Centro-Oeste;EMAD I;True;
2251078;520870;GO;Centro-Oeste;EMAD I;True;
1815121;314560;MG;Sudeste;EMAD I;False;ENFERMEIRO
468851;530010;DF;Centro-Oeste;EMAD I;True;
2195615;355030;SP;Sudeste;EMAD I;False;ENFERMEIRO
1620452;352410;SP;Sudeste;EMAD I;True;
1620479;352410;SP;Sudeste;EMAP;True;
1506595;355030;SP;Sudeste;EMAD I;False;ENFERMEIRO
2224321;210440;MA;Nordeste;EMAD II;True;
2047020;290600;BA;Nordeste;EMAD I;True;
1487604;520025;GO;Centro-Oeste;EMAD I;True;
2185121;530010;DF;Centro-Oeste;EMAD I;True;
1657429;355030;SP;Sudeste;EMAD I;True;
1577379;292100;BA;Nordeste;EMAP;True;
1483099;353800;SP;Sudeste;EMAD I;False;ENFERMEIRO
1621025;410540;PR;Sul;EMAD II;True;
1559605;150080;PA;Norte;EMAD I;True;
1675591;280620;SE;Nordeste;EMAD II;True;
1677012;280620;SE;Nordeste;EMAP;True;
1584685;352670;SP;Sudeste;EMAD I;True;
1584693;352670;SP;Sudeste;EMAP;True;
1578693;260775;PE;Nordeste;EMAP;True;
1577751;260775;PE;Nordeste;EMAD II;True;
1533495;291810;BA;Nordeste;EMAD I;True;
1534009;291810;BA;Nordeste;EMAP;True;
1618989;315700;MG;Sudeste;EMAD I;True;
1618997;315700;MG;Sudeste;EMAP;True;
1525964;521850;GO;Centro-Oeste;EMAD I;True;
1525972;521850;GO;Centro-Oeste;EMAP;True;
2304856;230370;CE;Nordeste;EMAP;False;POUCAS_CATEGORIAS_NS,CHS_TOTAL_INSUFICIENTE
2141337;355030;SP;Sudeste;EMAD I;True;
2308754;290820;BA;Nordeste;EMAD II;True;
2308746;290820;BA;Nordeste;EMAP;True;
2280604;320520;ES;Sudeste;EMAD I;True;
2236710;330455;RJ;Sudeste;EMAD I;True;
465054;521760;GO;Centro-Oeste;EMAD I;True;
465062;521760;GO;Centro-Oeste;EMAP;True;
2303868;351100;SP;Sudeste;EMAD II;True;
2303760;292810;BA;Nordeste;EMAD II;True;
1697633;430466;RS;Sul;EMAD II;True;
2303914;231085;CE;Nordeste;EMAD II;True;
1495631;430510;RS;Sul;EMAD I;False;TECNICO_ENFERMAGEM
1541250;130406;AM;Norte;EMAD I;False;FISIO_OU_AS
1697021;310590;MG;Sudeste;EMAD II;True;
1541269;130406;AM;Norte;EMAP;True;
1618024;500110;MS;Centro-Oeste;EMAD I;True;
1618156;500110;MS;Centro-Oeste;EMAP;True;
1573268;230690;CE;Nordeste;EMAD II;True;
2202719;510267;MT;Centro-Oeste;EMAP;True;
2177862;330070;RJ;Sudeste;EMAD I;True;
2177870;330070;RJ;Sudeste;EMAP;True;
2206978;241150;RN;Nordeste;EMAD II;True;
2278170;251320;PB;Nordeste;EMAP;True;
1597086;355030;SP;Sudeste;EMAD I;False;ENFERMEIRO
2241161;522160;GO;Centro-Oeste;EMAD I;True;
2241196;522160;GO;Centro-Oeste;EMAP;True;
1690124;500830;MS;Centro-Oeste;EMAP;True;
2293382;522185;GO;Centro-Oeste;EMAD I;False;ENFERMEIRO
1549987;150380;PA;Norte;EMAD I;False;ENFERMEIRO
1550063;150380;PA;Norte;EMAP;True;
1677411;280320;SE;Nordeste;EMAD II;True;
1677500;280320;SE;Nordeste;EMAP;True;
1611623;355030;SP;Sudeste;EMAD I;False;ENFERMEIRO
2177528;410765;PR;Sul;EMAD I;True;
2166089;421950;SC;Sul;EMAD I;True;
2165007;530010;DF;Centro-Oeste;EMAD I;True;
288713;330040;RJ;Sudeste;EMAD I;False;ENFERMEIRO
2245256;412090;PR;Sul;EMAD II;True;
2254301;410830;PR;Sul;EMAD I;True;
2254328;410830;PR;Sul;EMAD I;True;
2250799;520870;GO;Centro-Oeste;EMAD I;False;ENFERMEIRO
2247992;313130;MG;Sudeste;EMAP;True;
2241218;230535;CE;Nordeste;EMAD II;True;
2241226;230535;CE;Nordeste;EMAP;True;
2261014;150140;PA;Norte;EMAP;True;
2261006;150140;PA;Norte;EMAD I;False;ENFERMEIRO
2239248;230725;CE;Nordeste;EMAD II;True;
1618598;240800;RN;Nordeste;EMAP;True;
1618490;240800;RN;Nordeste;EMAD I;True;
2245914;270230;AL;Nordeste;EMAP;True;
1712128;311100;MG;Sudeste;EMAD II;False;FISIO_OU_AS
2245124;210670;MA;Nordeste;EMAP;True;
2263556;150307;PA;Norte;EMAD II;True;
2263564;150307;PA;Norte;EMAP;True;
2281406;231320;CE;Nordeste;EMAD II;True;
2281414;231320;CE;Nordeste;EMAP;True;
2282887;313940;MG;Sudeste;EMAD I;True;
1517546;521000;GO;Centro-Oeste;EMAP;True;
1517562;521000;GO;Centro-Oeste;EMAD I;False;FISIO_OU_AS
1711172;292910;BA;Nordeste;EMAD II;True;
1711180;292910;BA;Nordeste;EMAP;True;
1617540;292360;BA;Nordeste;EMAD II;False;TECNICO_ENFERMAGEM,FISIO_OU_AS
1473212;317020;MG;Sudeste;EMAD I;True;
358908;355030;SP;Sudeste;EMAD I;True;
1515594;270290;AL;Nordeste;EMAD II;True;
290378;330100;RJ;Sudeste;EMAD I;True;
383198;410690;PR;Sul;EMAD I;False;ENFERMEIRO
1711288;291470;BA;Nordeste;EMAD I;True;
1711296;291470;BA;Nordeste;EMAP;True;
1675494;270170;AL;Nordeste;EMAD II;True;
1469029;330170;RJ;Sudeste;EMAD I;False;ENFERMEIRO
2178923;351500;SP;Sudeste;EMAP;True;
2224240;420280;SC;Sul;EMAD II;True;
2224259;420280;SC;Sul;EMAP;True;
2215691;330250;RJ;Sudeste;EMAP;True;
2210835;292770;BA;Nordeste;EMAD II;False;TECNICO_ENFERMAGEM
2206072;250790;PB;Nordeste;EMAD II;False;FISIO_OU_AS
2206080;250790;PB;Nordeste;EMAP;True;
290351;330100;RJ;Sudeste;EMAP;True;
1533940;420590;SC;Sul;EMAD I;False;ENFERMEIRO,TECNICO_ENFERMAGEM
1705377;210005;MA;Nordeste;EMAD I;True;
1679724;312230;MG;Sudeste;EMAD I;True;
2189801;355030;SP;Sudeste;EMAD I;True;
2182742;250680;PB;Nordeste;EMAP;True;
1699989;270570;AL;Nordeste;EMAP;True;
2477033;260540;PE;Nordeste;EMAD II;True;
471445;530010;DF;Centro-Oeste;EMAD I;True;
2270552;150820;PA;Norte;EMAD I;False;ENFERMEIRO
